date,tt,rh,pp,ws,wd,sr,rr
2024-01-02 18:00:00+00,24.37,96.8,962.1695,0.021,180.9,0.0,0.2
2024-01-02 18:10:00+00,24.35,96.9,961.9017,0.0,26.43,0.0,0.2
2024-01-02 18:20:00+00,24.23,97.2,961.9183,0.484,133.4,0.0,0.0
2024-01-02 18:30:00+00,24.14,97.5,961.9738,0.075,250.9,0.0,0.0
2024-01-02 18:40:00+00,24.07,97.7,961.9482,0.385,63.24,0.0,0.0
2024-01-02 18:50:00+00,24.02,97.8,962.015,0.194,23.2,0.0,0.0
2024-01-02 19:00:00+00,23.97,97.8,961.9142,0.182,26.75,0.0,0.0
2024-01-02 19:10:00+00,23.99,97.9,961.7957,0.119,35.08,0.0,0.0
2024-01-02 19:20:00+00,24.01,97.8,961.8336,0.036,40.69,0.0,0.0
2024-01-02 19:30:00+00,24.09,97.8,961.9558,0.0,35.89,0.0,0.0
2024-01-02 19:40:00+00,24.1,97.7,961.9577,0.243,145.8,0.0,0.0
2024-01-02 19:50:00+00,24.03,97.6,961.8807,0.345,136.9,0.0,0.0
2024-01-02 20:00:00+00,23.97,97.7,961.9035,0.552,70.42,0.0,0.0
2024-01-02 20:10:00+00,23.92,97.8,961.8274,0.248,142.1,0.0,0.0
2024-01-02 20:20:00+00,23.92,97.9,961.7196,0.981,294.0,0.0,0.0
2024-01-02 20:30:00+00,23.89,97.6,961.657,0.119,195.3,0.0,0.0
2024-01-02 20:40:00+00,23.87,96.8,961.5828,0.0,32.8,0.0,0.0
2024-01-02 20:50:00+00,23.77,96.4,961.535,0.166,20.5,0.0,0.0
2024-01-02 21:00:00+00,23.67,97.1,961.5695,0.504,195.9,0.0,0.0
2024-01-02 21:10:00+00,23.58,97.2,961.5748,0.97,243.6,0.0,0.0
2024-01-02 21:20:00+00,23.59,96.9,961.737,0.743,127.4,0.0,0.0
2024-01-02 21:30:00+00,23.58,96.2,961.8084,0.957,180.1,0.0,0.0
2024-01-02 21:40:00+00,23.58,96.1,961.7782,0.939,148.0,0.0,0.0
2024-01-02 21:50:00+00,23.55,95.9,961.807,1.241,231.8,0.0,0.0
2024-01-02 22:00:00+00,23.68,94.8,961.7959,1.077,100.1,0.0,0.0
2024-01-02 22:10:00+00,23.61,95.2,961.7254,0.635,90.5,0.0,0.0
2024-01-02 22:20:00+00,23.5,95.9,961.7533,0.802,44.63,0.0,0.0
2024-01-02 22:30:00+00,23.39,96.4,961.8405,0.722,29.85,1.054,0.0
2024-01-02 22:40:00+00,23.3,96.6,961.817,0.727,35.39,11.72,0.0
2024-01-02 22:50:00+00,23.35,96.5,961.9319,0.257,49.42,31.09,0.0
2024-01-02 23:00:00+00,23.43,96.3,962.1465,0.505,28.39,55.01,0.0
2024-01-02 23:10:00+00,23.64,96.0,962.4962,0.367,43.59,79.83,0.0
2024-01-02 23:20:00+00,24.07,94.5,962.5286,0.166,82.2,107.2,0.0
2024-01-02 23:30:00+00,24.54,92.6,962.5661,0.289,79.96,134.2,0.0
2024-01-02 23:40:00+00,24.96,91.4,962.693,0.316,114.2,148.7,0.0
2024-01-02 23:50:00+00,25.22,91.5,962.7578,0.262,113.6,155.8,0.0
2024-01-03 00:00:00+00,25.2,92.7,962.8977,0.616,63.17,159.3,0.0
2024-01-03 00:10:00+00,25.44,92.0,962.961,0.473,83.9,168.7,0.0
2024-01-03 00:20:00+00,25.52,91.3,963.0833,0.54,81.5,204.1,0.0
2024-01-03 00:30:00+00,25.83,90.3,963.1673,0.082,101.1,300.9,0.0
2024-01-03 00:40:00+00,26.01,89.1,963.1226,0.504,161.2,277.1,0.0
2024-01-03 00:50:00+00,26.29,87.6,963.1499,0.935,233.2,452.7,0.0
2024-01-03 01:00:00+00,26.54,86.2,963.2321,0.802,242.9,315.8,0.0
2024-01-03 01:10:00+00,26.46,86.6,963.388,0.727,234.8,272.7,0.0
2024-01-03 01:20:00+00,26.73,86.5,963.513,0.846,243.8,494.7,0.0
2024-01-03 01:30:00+00,27.24,83.6,963.5766,0.716,185.7,587.0,0.0
2024-01-03 01:40:00+00,27.33,83.3,963.6413,1.134,188.2,643.1,0.0
2024-01-03 01:50:00+00,27.64,81.8,963.6538,0.668,164.7,590.5,0.0
2024-01-03 02:00:00+00,27.75,79.81,963.7096,0.871,182.1,564.6,0.0
2024-01-03 02:10:00+00,27.95,80.2,963.6822,1.245,182.8,652.2,0.0
2024-01-03 02:20:00+00,27.92,80.9,963.653,1.6,209.3,448.4,0.0
2024-01-03 02:30:00+00,27.92,81.4,963.548,1.488,203.7,584.3,0.0
2024-01-03 02:40:00+00,28.15,79.86,963.2778,1.726,181.1,686.9,0.0
2024-01-03 02:50:00+00,28.37,78.69,963.087,1.393,173.6,511.3,0.0
2024-01-03 03:00:00+00,28.24,79.3,963.0462,1.407,195.9,482.6,0.0
2024-01-03 03:10:00+00,28.34,79.71,962.9498,2.005,178.1,312.0,0.0
2024-01-03 03:20:00+00,27.74,82.6,962.8771,1.616,180.1,120.6,0.0
2024-01-03 03:30:00+00,27.29,84.4,962.893,1.132,133.5,53.81,0.0
2024-01-03 03:40:00+00,26.98,86.6,962.9146,0.595,128.1,117.9,0.0
2024-01-03 03:50:00+00,27.36,83.8,962.8229,0.781,141.5,228.5,0.0
2024-01-03 04:00:00+00,27.55,83.3,962.7662,0.946,176.7,189.1,0.0
2024-01-03 04:10:00+00,27.51,83.0,962.6266,0.864,173.6,214.7,0.0
2024-01-03 04:20:00+00,27.95,82.2,962.3905,0.567,228.9,366.0,0.0
2024-01-03 04:30:00+00,28.55,79.66,962.1722,1.132,204.5,673.1,0.0
