date,tt,rh,pp,ws,wd,sr,rr
2024-01-02 21:00:00+00,20.61,99.3,879.5217,0.0,294.8,0.0,0.0
2024-01-02 21:10:00+00,20.55,99.3,879.331,0.0,289.6,0.0,0.0
2024-01-02 21:20:00+00,20.5,99.3,879.3582,0.0,325.7,0.0,0.0
2024-01-02 21:30:00+00,20.53,99.3,879.4633,0.0,318.3,0.0,0.0
2024-01-02 21:40:00+00,20.52,99.3,879.5998,0.0,317.2,0.0,0.0
2024-01-02 21:50:00+00,20.56,99.3,879.7141,0.0,322.6,0.0,0.0
2024-01-02 22:00:00+00,20.51,99.3,879.8132,0.0,312.4,0.0,0.0
2024-01-02 22:10:00+00,20.47,99.3,879.849,0.0,308.9,0.0,0.0
2024-01-02 22:20:00+00,20.47,99.3,879.9687,0.0,285.1,0.0,0.0
2024-01-02 22:30:00+00,20.46,99.3,880.058,0.0,297.9,0.0,0.0
2024-01-02 22:40:00+00,20.37,99.3,880.1469,0.0,300.0,0.364,0.0
2024-01-02 22:50:00+00,20.31,99.4,880.202,0.0,236.1,2.685,0.0
2024-01-02 23:00:00+00,20.28,99.4,880.3075,0.0,289.2,8.96,0.0
2024-01-02 23:10:00+00,20.26,99.4,880.3383,0.0,308.6,12.26,0.0
2024-01-02 23:20:00+00,20.27,99.4,880.4814,0.0,305.7,11.89,0.0
2024-01-02 23:30:00+00,20.24,99.4,880.6526,0.0,303.1,10.14,0.0
2024-01-02 23:40:00+00,20.29,99.4,880.6566,0.0,321.4,29.28,0.4
2024-01-02 23:50:00+00,20.24,99.4,880.7119,0.0,308.2,24.54,0.0
2024-01-03 00:00:00+00,20.33,99.5,880.9108,0.0,315.9,37.24,0.0
2024-01-03 00:10:00+00,,,,,,,0.0
2024-01-03 00:20:00+00,20.42,99.5,881.0514,0.0,311.2,75.18,0.2
2024-01-03 00:30:00+00,20.62,99.4,881.1204,0.0,284.5,159.1,0.0
2024-01-03 00:40:00+00,20.91,99.4,881.1086,0.0,226.7,258.1,0.0
2024-01-03 00:50:00+00,21.14,99.2,881.1976,0.0,138.2,244.2,0.0
2024-01-03 01:00:00+00,21.33,98.9,881.1958,0.0,155.3,277.3,0.0
2024-01-03 01:10:00+00,22.23,93.8,881.3426,0.0,60.31,278.7,0.0
2024-01-03 01:20:00+00,22.88,87.3,881.4106,0.0,216.8,312.6,0.0
2024-01-03 01:30:00+00,23.34,83.4,881.3997,0.0,230.5,313.2,0.0
2024-01-03 01:40:00+00,23.83,82.0,881.385,0.0,230.2,364.6,0.0
2024-01-03 01:50:00+00,23.6,86.8,881.3459,0.0,293.1,438.0,0.0
2024-01-03 02:00:00+00,23.29,86.5,881.2848,0.0,235.4,600.9,0.0
2024-01-03 02:10:00+00,23.25,86.8,881.3602,0.0,270.8,244.0,0.0
2024-01-03 02:20:00+00,22.97,88.9,881.3806,0.0,293.9,402.8,0.0
2024-01-03 02:30:00+00,23.44,87.7,881.258,0.0,292.8,611.7,0.0
2024-01-03 02:40:00+00,23.42,88.2,881.2218,0.0,294.5,527.5,0.0
2024-01-03 02:50:00+00,23.56,87.7,881.2265,0.0,288.1,700.6,0.0
2024-01-03 03:00:00+00,24.28,84.4,881.0909,0.0,274.0,796.3,0.0
2024-01-03 03:10:00+00,24.58,80.2,881.1127,0.0,296.3,734.4,0.0
2024-01-03 03:20:00+00,24.49,80.6,881.0834,0.0,302.0,745.0,0.0
2024-01-03 03:30:00+00,24.64,79.98,881.0498,0.0,317.6,527.1,0.0
2024-01-03 03:40:00+00,24.89,78.09,881.0094,0.0,282.8,639.4,0.0
2024-01-03 03:50:00+00,25.0,77.1,880.8661,0.0,283.1,641.2,0.0
2024-01-03 04:00:00+00,24.64,77.27,880.7367,0.0,251.6,452.5,0.0
2024-01-03 04:10:00+00,24.6,79.15,880.6976,0.0,275.6,464.8,0.0
2024-01-03 04:20:00+00,25.11,77.54,880.5966,0.0,296.8,703.1,0.0
2024-01-03 04:30:00+00,25.38,77.3,880.4601,0.0,296.8,695.6,0.0
2024-01-03 04:40:00+00,25.8,75.02,880.2946,0.0,219.1,740.9,0.0
